time,Device,Device01,Device02,Device03,Device04,Device05,Device06,Device07,Device08,Device09,Device10,Device11,Device12,Device13,Device14,Device15,Device16,Device17,Device18,Device19,Device20
16.921516,1.8315496e-09,22.276735,21.60869,21.136007,20.83032,20.663636,23.298443,23.691678,22.254335,21.463182,21.048343,20.784705,21.195106,24.614752,22.536818,21.461609,20.969411,20.671038,20.601846,20.577411,20.57082
16.952836,1.809012e-09,22.277307,21.610788,21.138378,20.832135,20.665465,23.201593,23.694092,22.256088,21.465385,21.050523,20.7865,21.193648,24.615934,22.537528,21.463796,20.971414,20.67251,20.60318,20.578699,20.572095
16.984155,1.7824385e-09,22.277276,21.612367,21.140261,20.833477,20.666842,23.106806,23.69496,22.257256,21.467094,21.052218,20.787831,21.191673,24.612838,22.53756,21.465462,20.972932,20.673517,20.604051,20.579525,20.572909
17.015474,1.7661866e-09,22.277736,21.614416,21.142603,20.835274,20.668689,23.014962,23.696387,22.259155,21.469324,21.054375,20.789623,21.19009,24.613904,22.538343,21.467646,20.974933,20.674986,20.60538,20.580809,20.574179
17.046794,1.7456477e-09,22.277583,21.615934,21.144446,20.836587,20.670076,22.925414,23.696373,22.260458,21.471047,21.056036,20.79094,21.188045,24.610757,22.538446,21.469299,20.976438,20.675978,20.606235,20.581619,20.574976
17.078113,1.7356953e-09,22.278116,21.618031,21.146836,20.838438,20.672013,22.839108,23.697856,22.262448,21.473347,21.05824,20.7928,21.186524,24.612178,22.53938,21.471564,20.978512,20.677514,20.60763,20.582968,20.576312
17.109432,1.7184878e-09,22.278744,21.619874,21.148733,20.839703,20.673413,22.755239,23.69829,22.26436,21.475346,21.059972,20.794107,21.184494,24.612064,22.541084,21.473761,20.980195,20.678491,20.608428,20.583707,20.577036
17.140752,1.7126576e-09,22.28024,21.622451,21.151332,20.841659,20.675519,22.67493,23.70063,22.267152,21.478093,21.062409,20.796109,21.1832,24.617469,22.543835,21.476741,20.982608,20.680166,20.609917,20.585137,20.578451
17.172071,1.6957605e-09,22.280652,21.624099,21.153067,20.842777,20.67682,22.596982,23.700561,22.268889,21.479965,21.064,20.797286,21.181236,24.616491,22.545346,21.478791,20.984155,20.681014,20.610585,20.585747,20.579045
17.20339,1.6906322e-09,22.281989,21.626659,21.155689,20.84474,20.678945,22.522809,23.70057,22.271215,21.482622,21.066408,20.79928,21.180287,24.619614,22.547067,21.481332,20.986358,20.682615,20.612037,20.587152,20.580437
17.23471,1.6756253e-09,22.282393,21.628414,21.157564,20.845978,20.680382,22.451167,23.698566,22.272633,21.484525,21.068084,20.800562,21.179276,24.617579,22.547721,21.483069,20.987812,20.683501,20.612778,20.587848,20.581121
17.269161,1.6668565e-09,22.283542,21.630935,21.160198,20.847904,20.682557,22.376486,23.697987,22.274919,21.487233,21.070504,20.80254,21.179709,24.61984,22.549309,21.485621,20.990011,20.685047,20.614161,20.589179,20.582438
17.303612,1.6519853e-09,22.284699,21.633174,21.162447,20.849425,20.684369,22.305259,23.696476,22.276771,21.489533,21.072512,20.80412,21.180823,24.621187,22.550603,21.487746,20.991792,20.686192,20.615144,20.590111,20.583356
17.338064,1.6420572e-09,22.286279,21.635762,21.165039,20.851285,20.686562,22.23809,23.696022,22.279061,21.492209,21.074868,20.806046,21.183334,24.625752,22.552426,21.490259,20.993937,20.687686,20.616472,20.591388,20.58462
17.372515,1.6271415e-09,22.28737,21.637916,21.167232,20.852759,20.688424,22.174284,23.69456,22.280882,21.494495,21.076839,20.807598,21.186561,24.62809,22.553723,21.492359,20.995693,20.688804,20.617427,20.592292,20.585509
17.406966,1.61601e-09,22.288751,21.640313,21.169664,20.854471,20.690576,22.114312,23.691364,22.282799,21.497094,21.079077,20.809398,21.191117,24.628344,22.554808,21.49466,20.997693,20.690167,20.618625,20.593438,20.586642
17.441418,1.6013643e-09,22.289771,21.642386,21.171801,20.855899,20.692505,22.057607,23.68752,22.284364,21.499407,21.081031,20.810923,21.196479,24.627134,22.555515,21.496661,20.999409,20.691255,20.61955,20.594312,20.587502
17.475869,1.5909232e-09,22.291132,21.644732,21.174209,20.857597,20.694765,22.004526,23.684594,22.286265,21.502018,21.083263,20.812725,21.202685,24.628514,22.556647,21.49897,21.001416,20.692622,20.620751,20.595461,20.588637
17.51032,1.5772837e-09,22.292207,21.646789,21.176349,20.859036,20.696836,21.954466,23.68124,22.287682,21.504345,21.085238,20.814276,21.208804,24.628329,22.557362,21.500995,21.003162,20.693739,20.621703,20.596361,20.589523
17.548217,1.5673711e-09,22.293839,21.649414,21.179054,20.860967,20.699543,21.903285,23.678735,22.289677,21.507288,21.087769,20.816337,21.216056,24.63122,22.558688,21.503619,21.005455,20.695325,20.623106,20.597706,20.590853
17.586113,1.5520955e-09,22.294968,21.651595,21.181338,20.86249,20.701939,21.855204,23.675297,22.291162,21.509815,21.089893,20.817999,21.223149,24.631684,22.559457,21.505805,21.007337,20.696516,20.624114,20.598657,20.591788
17.624009,1.546008e-09,22.295121,21.653702,21.184014,20.864571,20.70496,21.810547,23.667807,22.29155,21.512326,21.092376,20.820189,21.231652,24.630938,22.558891,21.507914,21.00957,20.698263,20.625723,20.600223,20.593341
17.651599,1.5294199e-09,22.294041,21.654207,21.184992,20.865138,20.706291,21.778832,23.660065,22.290631,21.51315,21.09322,20.820844,21.237985,24.624239,22.55712,21.508401,21.010214,20.698597,20.625962,20.600431,20.593541
17.679188,1.5309797e-09,22.294694,21.656176,21.187348,20.867051,20.709011,21.749599,23.656109,22.291402,21.515394,21.095425,20.822837,21.24656,24.62791,22.557384,21.510395,21.012268,20.700275,20.627535,20.601972,20.595072
17.706777,1.5165175e-09,22.295922,21.657492,21.188582,20.867726,20.710558,21.720566,23.655914,22.292562,21.516906,21.096532,20.823626,21.254934,24.631256,22.558519,21.51181,21.013312,20.700768,20.627888,20.602281,20.595371
17.734367,1.5174836e-09,22.298632,21.660066,21.191005,20.869557,20.713319,21.693839,23.658809,22.295146,21.519627,21.098807,20.825564,21.265315,24.643407,22.561381,21.514522,21.015567,20.702417,20.629389,20.603737,20.596815
17.761956,1.5057255e-09,22.300031,21.661509,21.192366,20.870346,20.715121,21.667442,23.659027,22.296391,21.521232,21.100018,20.826465,21.27561,24.648071,22.562708,21.516073,21.016738,20.703032,20.629861,20.604166,20.597234
17.792304,1.5011153e-09,22.302001,21.663673,21.194492,20.871845,20.717816,21.640366,23.660331,22.298401,21.523637,21.101986,20.828087,21.28848,24.655608,22.564979,21.518481,21.018693,20.704344,20.631014,20.60527,20.598325
17.825687,1.4975814e-09,22.304274,21.666135,21.196901,20.873557,20.720946,21.612267,23.662074,22.300664,21.52633,21.104207,20.829933,21.303198,24.664318,22.567602,21.521209,21.020916,20.705856,20.632348,20.606551,20.599592
17.85907,1.4844009e-09,22.305532,21.667734,21.198494,20.874467,20.723389,21.585093,23.661685,22.301873,21.528151,21.105605,20.830983,21.317002,24.667199,22.569023,21.523039,21.022305,20.706574,20.632894,20.607044,20.600072
17.886496,1.4885548e-09,22.308045,21.670316,21.200994,20.876374,20.726604,21.565011,23.665117,22.30421,21.530788,21.107903,20.832996,21.329141,24.678338,22.571912,21.525835,21.024658,20.708322,20.634492,20.608597,20.601614
17.910238,1.4766373e-09,22.308615,21.671181,21.201867,20.876762,20.728183,21.547466,23.664573,22.304613,21.531719,21.108606,20.833483,21.338203,24.678143,22.572542,21.526846,21.025379,20.70858,20.634629,20.608697,20.601704
17.93398,1.4790345e-09,22.310647,21.673298,21.203916,20.878296,20.73093,21.531927,23.667089,22.306446,21.533851,21.110467,20.83511,21.347999,24.686573,22.574885,21.529139,21.027301,20.709983,20.635903,20.609932,20.602929
17.960097,1.4742284e-09,22.312125,21.674949,21.205524,20.879351,20.733369,21.515307,23.670824,22.307934,21.535537,21.111867,20.836271,21.357751,24.694156,22.576689,21.530967,21.028757,20.710898,20.63668,20.610667,20.603653
17.988825,1.4711008e-09,22.313953,21.676942,21.207457,20.880667,20.736255,21.498346,23.675118,22.309742,21.537543,21.113559,20.837703,21.368023,24.703655,22.578912,21.533157,21.030527,20.712064,20.637692,20.611632,20.604607
18.020425,1.467301e-09,22.315905,21.679079,21.209526,20.882053,20.739428,21.480947,23.679545,22.31164,21.539682,21.115352,20.839219,21.378459,24.713231,22.581286,21.535505,21.032418,20.713291,20.63875,20.612638,20.6056
18.055186,1.4641663e-09,22.318736,21.681711,21.211906,20.883627,20.743064,21.463305,23.687246,22.314746,21.542496,21.117531,20.840976,21.388903,24.726282,22.584602,21.538352,21.034629,20.714697,20.639953,20.613779,20.606726
18.093423,1.4624836e-09,22.321825,21.684581,21.214502,20.885332,20.747116,21.445421,23.695201,22.318082,21.545557,21.119896,20.842887,21.399003,24.740643,22.58822,21.541462,21.037042,20.716225,20.641257,20.615014,20.607944
18.127106,1.4624466e-09,22.324468,21.687042,21.216726,20.88677,20.75069,21.430811,23.7017,22.3209,21.548178,21.121911,20.844518,21.406616,24.753003,22.591322,21.544136,21.03911,20.717513,20.642347,20.616043,20.608958
18.160788,1.4658122e-09,22.325239,21.688898,21.218834,20.888221,20.754355,21.417157,23.702,22.321714,21.55014,21.123727,20.846134,21.412992,24.758623,22.59213,21.546187,21.041005,20.718805,20.643467,20.617106,20.610006
18.19447,1.4718501e-09,22.32593,21.690668,21.220867,20.889603,20.758003,21.40402,23.702102,22.322442,21.552023,21.125473,20.847694,21.417979,24.764225,22.592873,21.548169,21.042835,20.720032,20.644521,20.618103,20.610989
18.228153,1.4834833e-09,22.326773,21.692551,21.223012,20.891099,20.761813,21.391312,23.702561,22.32332,21.554021,21.127334,20.849382,21.421702,24.771316,22.593818,21.550284,21.044791,20.721379,20.645693,20.619218,20.612089
18.261835,1.4995642e-09,22.327908,21.694486,21.225149,20.892575,20.765644,21.378871,23.703611,22.324254,21.555997,21.12917,20.851059,21.423989,24.780835,22.594766,21.552375,21.04673,20.722706,20.646845,20.620312,20.613168
18.295517,1.5231808e-09,22.329221,21.696552,21.227411,20.894177,20.769641,21.366748,23.705079,22.325365,21.558102,21.131133,20.852876,21.424954,24.791622,22.595939,21.554615,21.048808,20.724164,20.648126,20.621535,20.614376
18.3292,1.5525963e-09,22.330457,21.698533,21.229595,20.895708,20.773606,21.354696,23.706406,22.326404,21.560127,21.133021,20.854635,21.424436,24.801772,22.597041,21.55678,21.050818,20.725555,20.649338,20.622689,20.615515
18.362882,1.5925826e-09,22.332027,21.700736,21.231977,20.897436,20.777801,21.34296,23.708603,22.327794,21.562392,21.135114,20.856603,21.422721,24.816338,22.598639,21.559191,21.053043,20.727146,20.650749,20.62404,20.616851
18.396565,1.6390825e-09,22.333391,21.702754,21.234178,20.89899,20.781861,21.3312,23.710364,22.32899,21.564471,21.137028,20.858411,21.419447,24.829311,22.600021,21.561418,21.055095,20.728567,20.65199,20.625222,20.618018
18.430247,1.6978844e-09,22.335028,21.704999,21.236589,20.900757,20.786161,21.319773,23.712742,22.330469,21.566768,21.139152,20.860442,21.414951,24.84395,22.601739,21.563883,21.057371,20.730203,20.653443,20.626615,20.619396
18.463929,1.7635627e-09,22.336379,21.706971,21.238732,20.902264,20.79024,21.308242,23.71253,22.331363,21.568733,21.140999,20.862227,21.408779,24.854918,22.603236,21.566093,21.059388,20.731583,20.654641,20.627753,20.620518
18.50098,1.850946e-09,22.338109,21.709346,21.241282,20.904118,20.794949,21.29589,23.712989,22.332605,21.571093,21.143221,20.864398,21.400591,24.868948,22.605188,21.568741,21.061815,20.733298,20.656153,20.629199,20.621947
18.538031,1.9466757e-09,22.339482,21.711413,21.243535,20.905689,20.799419,21.283441,23.712787,22.333513,21.573149,21.14515,20.866307,21.390616,24.880519,22.606767,21.571085,21.063954,20.734734,20.657388,20.630367,20.623098
18.575081,2.0558503e-09,22.340957,21.713588,21.245904,20.907383,20.804031,21.271259,23.712923,22.334593,21.575276,21.147147,20.868332,21.379404,24.89562,22.609397,21.573937,21.066399,20.736344,20.658761,20.631662,20.624373
18.612132,2.1710517e-09,22.342197,21.715553,21.248072,20.908888,20.808498,21.259058,23.712744,22.335452,21.577197,21.148941,20.870191,21.366951,24.90948,22.611781,21.576583,21.068652,20.737767,20.659949,20.632771,20.625463
18.652887,2.3080711e-09,22.343691,21.717817,21.250551,20.910646,20.814345,21.245929,23.713074,22.336533,21.579409,21.151003,20.872367,21.352682,24.927035,22.614573,21.579608,21.071241,20.739435,20.661357,20.634093,20.626763
18.693643,2.4472373e-09,22.345559,21.720099,21.252874,20.912207,20.821529,21.232849,23.714173,22.337413,21.581331,21.152803,20.874364,21.337867,24.947531,22.617391,21.582294,21.073516,20.740854,20.662546,20.635205,20.627857
18.734399,2.5940681e-09,22.347644,21.722559,21.255361,20.913941,20.830377,21.220276,23.716012,22.338512,21.583426,21.154761,20.876576,21.322951,24.971475,22.620482,21.585171,21.075974,20.742446,20.663905,20.636488,20.62912
18.775155,2.7376721e-09,22.349396,21.72472,21.257561,20.915407,20.840405,21.207933,23.71744,22.339291,21.585231,21.156429,20.878575,21.307599,24.99425,22.623212,21.587752,21.078157,20.743769,20.664997,20.637504,20.630118
18.81591,2.8877975e-09,22.351361,21.72711,21.259984,20.917112,20.851999,21.196336,23.71898,22.340269,21.587267,21.158321,20.880874,21.292379,25.01995,22.626347,21.590606,21.080592,20.745329,20.666326,20.638755,20.63135
18.856666,3.0321929e-09,22.353078,21.729272,21.262183,20.918614,20.864637,21.185036,23.720237,22.341017,21.589081,21.159988,20.883038,21.276951,25.043914,22.629208,21.593233,21.082817,20.746684,20.667451,20.639803,20.632378
18.897422,3.1821261e-09,22.355136,21.731712,21.264636,20.92038,20.878666,21.174437,23.722372,22.342111,21.591166,21.161903,20.885547,21.261844,25.070978,22.632463,21.596149,21.085318,20.7483,20.668835,20.641108,20.633665
18.938177,3.3256688e-09,22.356974,21.733962,21.266902,20.921981,20.893406,21.164135,23.72505,22.342985,21.593039,21.163622,20.887944,21.246723,25.096535,22.635401,21.59886,21.087642,20.749746,20.670052,20.642247,20.634784
18.978933,3.4704706e-09,22.359023,21.736381,21.269319,20.923749,20.908895,21.154438,23.728266,22.344077,21.595078,21.165488,20.89051,21.23198,25.123829,22.63858,21.601747,21.090139,20.751354,20.671429,20.643545,20.636063
19.019689,3.6078729e-09,22.360924,21.738666,21.271599,20.925402,20.924876,21.14503,23.731256,22.345043,21.596988,21.167217,20.89296,21.217406,25.149208,22.641603,21.604504,21.092514,20.752841,20.672688,20.644725,20.637223
19.060444,3.742423e-09,22.362731,21.740986,21.273929,20.927129,20.94162,21.13606,23.732716,22.345852,21.598933,21.168995,20.895478,21.203258,25.170801,22.644382,21.607297,21.094958,20.754397,20.674015,20.645972,20.638451
19.1012,3.8699128e-09,22.36457,21.743326,21.276265,20.928884,20.95906,21.127472,23.734237,22.346712,21.600898,21.170779,20.898019,21.189555,25.190234,22.647208,21.610115,21.09743,20.755975,20.675364,20.64724,20.6397
19.141956,3.9922478e-09,22.366569,21.745795,21.278714,20.930772,20.977264,21.1194,23.73604,22.347751,21.602994,21.172674,20.900693,21.176452,25.208699,22.650226,21.613071,21.100035,20.757676,20.676837,20.648632,20.641073
19.182711,4.102175e-09,22.368829,21.748314,21.281102,20.932617,20.99604,21.11175,23.738676,22.34921,21.605278,21.174644,20.903412,21.163868,25.223916,22.653123,21.615925,21.102571,20.759336,20.67828,20.649998,20.642421
19.218434,4.1976194e-09,22.371163,21.750828,21.283472,20.934524,21.013109,21.105707,23.741523,22.350868,21.607578,21.176649,20.906098,21.153564,25.238424,22.656079,21.618739,21.105093,20.761074,20.679826,20.651476,20.643883
19.254156,4.2666444e-09,22.372901,21.752836,21.285353,20.935973,21.029796,21.099556,23.742905,22.351975,21.609388,21.178175,20.908347,21.14325,25.24547,22.658348,21.621042,21.107133,20.762348,20.680911,20.652494,20.644885
19.285182,4.3437971e-09,22.374657,21.755149,21.287686,20.937969,21.044988,21.095163,23.744168,22.353487,21.61168,21.180229,20.911043,21.13536,25.255853,22.66079,21.623769,21.109668,20.764188,20.682577,20.654096,20.646472
19.311119,4.3671159e-09,22.374841,21.755998,21.288609,20.938646,21.056702,21.090693,23.742532,22.353525,21.612543,21.180932,20.912332,21.128058,25.251623,22.661359,21.624947,21.110746,20.764734,20.682984,20.654453,20.646816
19.337055,4.4197287e-09,22.376248,21.757895,21.290517,20.940295,21.069289,21.087301,23.743506,22.354786,21.614428,21.182613,20.9146,21.121938,25.258526,22.663384,21.627201,21.112844,20.766245,20.68435,20.655765,20.648116
19.365584,4.4526353e-09,22.377389,21.759421,21.292015,20.941523,21.08249,21.083157,23.744033,22.355569,21.615885,21.183856,20.916535,21.114908,25.260657,22.664958,21.629042,21.114531,20.767316,20.685265,20.656622,20.648959
19.396967,4.490709e-09,22.37888,21.761306,21.293851,20.943074,21.09706,21.078969,23.745204,22.356696,21.617692,21.185415,20.918902,21.107701,25.264853,22.666969,21.631279,21.11659,20.768688,20.686464,20.657757,20.650079
19.431488,4.5188146e-09,22.380224,21.763129,21.295625,20.944558,21.112647,21.074356,23.745921,22.357683,21.619439,21.186892,20.921351,21.09995,25.265502,22.668871,21.633492,21.118621,20.769969,20.687556,20.658779,20.651085
19.466009,4.5468212e-09,22.381748,21.765104,21.297531,20.946192,21.12809,21.070094,23.746313,22.359123,21.621436,21.188531,20.924029,21.092742,25.266193,22.671151,21.63589,21.120809,20.771391,20.688788,20.659941,20.652229
19.50053,4.5674615e-09,22.383141,21.766971,21.299327,20.947739,21.143175,21.065942,23.746463,22.360472,21.62333,21.190068,20.926705,21.085816,25.264772,22.673296,21.638184,21.1229,20.772717,20.689926,20.661007,20.653279
19.535051,4.5885367e-09,22.384605,21.768905,21.301177,20.94936,21.158039,21.062047,23.74685,22.361934,21.625291,21.191665,20.929541,21.079303,25.263828,22.675538,21.640548,21.125062,20.774109,20.691128,20.662138,20.654393
19.569572,4.6071668e-09,22.386178,21.770856,21.303015,20.950989,21.172589,21.058332,23.747379,22.363605,21.627326,21.193275,20.932477,21.07313,25.262812,22.677898,21.642918,21.127226,20.775499,20.692327,20.663265,20.655504
19.607545,4.6312814e-09,22.388032,21.773112,21.305127,20.952896,21.188042,21.054554,23.748262,22.365616,21.629673,21.195144,20.935923,21.066832,25.26251,22.68065,21.645639,21.129717,20.777131,20.693749,20.664608,20.656827
19.645518,4.6515945e-09,22.38974,21.775243,21.307107,20.954702,21.202433,21.050868,23.748803,22.367526,21.6319,21.196893,20.939383,21.060823,25.260374,22.683238,21.648234,21.132092,20.778651,20.695059,20.665839,20.65804
19.683491,4.6782065e-09,22.391456,21.777486,21.309218,20.95666,21.215974,21.047498,23.747957,22.36895,21.633952,21.198641,20.943055,21.055314,25.258875,22.685662,21.650815,21.134529,20.78027,20.696479,20.667183,20.659366
19.721464,4.7002296e-09,22.392998,21.779567,21.311162,20.958484,21.228438,21.044177,23.746732,22.370227,21.635851,21.200231,20.946707,21.050047,25.255449,22.687886,21.653236,21.136816,20.781744,20.697753,20.668382,20.660547
19.759437,4.7303008e-09,22.394801,21.781859,21.313294,20.960521,21.240179,21.041239,23.746119,22.37178,21.637959,21.202015,20.950681,21.045351,25.25484,22.690412,21.655876,21.139313,20.783416,20.699225,20.669779,20.661926
19.79741,4.7530816e-09,22.396867,21.784062,21.315208,20.962369,21.250852,21.038311,23.746768,22.373943,21.640178,21.203712,20.95464,21.040846,25.253882,22.693216,21.658443,21.141652,20.784912,20.700522,20.671002,20.663131
19.835383,4.7797154e-09,22.399138,21.786425,21.317261,20.964381,21.260805,21.03571,23.747819,22.376304,21.642554,21.205553,20.958889,21.036831,25.255531,22.696243,21.661174,21.144149,20.786558,20.701967,20.672373,20.664485
19.873356,4.7953445e-09,22.401163,21.788565,21.319089,20.966204,21.269741,21.033083,23.748253,22.378416,21.644716,21.207179,20.963092,21.032938,25.255579,22.698975,21.663683,21.146434,20.788003,20.703213,20.673545,20.665639
19.911329,4.8104437e-09,22.40273,21.790632,21.320951,20.968115,21.277982,21.030697,23.747557,22.380505,21.646949,21.208875,20.96753,21.029425,25.254712,22.701489,21.666242,21.148793,20.789523,20.704533,20.674792,20.666868
19.949303,4.8190874e-09,22.404256,21.792668,21.322768,20.970012,21.285223,21.028452,23.746767,22.382558,21.649152,21.210536,20.972098,21.026174,25.254674,22.703972,21.668772,21.151125,20.791017,20.705827,20.676013,20.668071
19.987276,4.825411e-09,22.405895,21.794799,21.324661,20.972015,21.291393,21.026462,23.746267,22.384723,21.65145,21.212282,20.976892,21.023286,25.256794,22.706592,21.671404,21.153552,20.792602,20.707212,20.677324,20.669363
20.0,4.8242796e-09,22.4064,21.79548,21.325262,20.972661,21.29318,21.025798,23.746312,22.385357,21.652159,21.212829,20.978498,21.022345,25.257685,22.707403,21.672247,21.154335,20.793105,20.707647,20.677735,20.669768
